"","codigo_emenda","numero_emenda","data_apresentacao","colegiado_apresentacao","descricao_turno","descricao_tipo_emenda","codigo_parlamentar","nome_parlamentar.x","nome_completo_parlamentar","sexo_parlamentar","forma_tratamento","url_foto_parlamentar","url_pagina_parlamentar","email_parlamentar","sigla_partido_parlamentar.x","uf_parlamentar","nome_parlamentar.y","sigla_partido_parlamentar.y","sigla_partido_parlamentar"
"73","7994674","00073","2019-08-21","CCJ","NORMAL","EMENDA_PARCIAL","5012","Randolfe Rodrigues","Randolph Frederich Rodrigues Alves","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5012.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5012","sen.randolferodrigues@senado.leg.br","REDE","AP","Randolfe Rodrigues","REDE","REDE"
"74","7994677","00074","2019-08-21","CCJ","NORMAL","EMENDA_PARCIAL","5012","Randolfe Rodrigues","Randolph Frederich Rodrigues Alves","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5012.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5012","sen.randolferodrigues@senado.leg.br","REDE","AP","Randolfe Rodrigues","REDE","REDE"
"75","7994680","00075","2019-08-21","CCJ","NORMAL","EMENDA_PARCIAL","5012","Randolfe Rodrigues","Randolph Frederich Rodrigues Alves","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5012.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5012","sen.randolferodrigues@senado.leg.br","REDE","AP","Randolfe Rodrigues","REDE","REDE"
"76","7994683","00076","2019-08-21","CCJ","NORMAL","EMENDA_PARCIAL","5012","Randolfe Rodrigues","Randolph Frederich Rodrigues Alves","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5012.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5012","sen.randolferodrigues@senado.leg.br","REDE","AP","Randolfe Rodrigues","REDE","REDE"
"77","7994690","00077","2019-08-21","CCJ","NORMAL","EMENDA_PARCIAL","5012","Randolfe Rodrigues","Randolph Frederich Rodrigues Alves","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5012.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5012","sen.randolferodrigues@senado.leg.br","REDE","AP","Randolfe Rodrigues","REDE","REDE"
"78","7994946","00078","2019-08-22","CCJ","NORMAL","EMENDA_PARCIAL","3361","José Maranhão","José Targino Maranhão","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3361.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/3361","sen.josemaranhao@senado.leg.br","MDB","PB","José Maranhão","MDB","MDB"
"79","7994949","00079","2019-08-22","CCJ","NORMAL","EMENDA_PARCIAL","3361","José Maranhão","José Targino Maranhão","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3361.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/3361","sen.josemaranhao@senado.leg.br","MDB","PB","José Maranhão","MDB","MDB"
"80","7994952","00080","2019-08-22","CCJ","NORMAL","EMENDA_PARCIAL","3361","José Maranhão","José Targino Maranhão","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3361.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/3361","sen.josemaranhao@senado.leg.br","MDB","PB","José Maranhão","MDB","MDB"
"81","7994955","00081","2019-08-22","CCJ","NORMAL","EMENDA_PARCIAL","3361","José Maranhão","José Targino Maranhão","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3361.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/3361","sen.josemaranhao@senado.leg.br","MDB","PB","José Maranhão","MDB","MDB"
"82","7995636","00082","2019-08-22","CCJ","NORMAL","EMENDA_PARCIAL","581","Jaques Wagner","Jaques Wagner","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador581.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/581","sen.jaqueswagner@senado.leg.br","PT","BA","Jaques Wagner","PT","PT"
"83","7995643","00083","2019-08-22","CCJ","NORMAL","EMENDA_PARCIAL","581","Jaques Wagner","Jaques Wagner","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador581.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/581","sen.jaqueswagner@senado.leg.br","PT","BA","Jaques Wagner","PT","PT"
"84","7995648","00084","2019-08-22","CCJ","NORMAL","EMENDA_PARCIAL","581","Jaques Wagner","Jaques Wagner","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador581.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/581","sen.jaqueswagner@senado.leg.br","PT","BA","Jaques Wagner","PT","PT"
"85","7995656","00085","2019-08-22","CCJ","NORMAL","EMENDA_PARCIAL","581","Jaques Wagner","Jaques Wagner","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador581.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/581","sen.jaqueswagner@senado.leg.br","PT","BA","Jaques Wagner","PT","PT"
"86","7995663","00086","2019-08-22","CCJ","NORMAL","EMENDA_PARCIAL","581","Jaques Wagner","Jaques Wagner","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador581.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/581","sen.jaqueswagner@senado.leg.br","PT","BA","Jaques Wagner","PT","PT"
"87","7995666","00087","2019-08-22","CCJ","NORMAL","EMENDA_PARCIAL","581","Jaques Wagner","Jaques Wagner","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador581.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/581","sen.jaqueswagner@senado.leg.br","PT","BA","Jaques Wagner","PT","PT"
"88","7995669","00088","2019-08-22","CCJ","NORMAL","EMENDA_PARCIAL","581","Jaques Wagner","Jaques Wagner","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador581.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/581","sen.jaqueswagner@senado.leg.br","PT","BA","Jaques Wagner","PT","PT"
"89","7995672","00089","2019-08-22","CCJ","NORMAL","EMENDA_PARCIAL","581","Jaques Wagner","Jaques Wagner","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador581.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/581","sen.jaqueswagner@senado.leg.br","PT","BA","Jaques Wagner","PT","PT"
"90","7995675","00090","2019-08-22","CCJ","NORMAL","EMENDA_PARCIAL","581","Jaques Wagner","Jaques Wagner","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador581.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/581","sen.jaqueswagner@senado.leg.br","PT","BA","Jaques Wagner","PT","PT"
"91","7995681","00091","2019-08-22","CCJ","NORMAL","EMENDA_PARCIAL","581","Jaques Wagner","Jaques Wagner","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador581.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/581","sen.jaqueswagner@senado.leg.br","PT","BA","Jaques Wagner","PT","PT"
"92","7995698","00092","2019-08-22","CCJ","NORMAL","EMENDA_PARCIAL","581","Jaques Wagner","Jaques Wagner","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador581.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/581","sen.jaqueswagner@senado.leg.br","PT","BA","Jaques Wagner","PT","PT"
"93","7995701","00093","2019-08-22","CCJ","NORMAL","EMENDA_PARCIAL","581","Jaques Wagner","Jaques Wagner","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador581.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/581","sen.jaqueswagner@senado.leg.br","PT","BA","Jaques Wagner","PT","PT"
"94","7995704","00094","2019-08-22","CCJ","NORMAL","EMENDA_PARCIAL","581","Jaques Wagner","Jaques Wagner","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador581.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/581","sen.jaqueswagner@senado.leg.br","PT","BA","Jaques Wagner","PT","PT"
"95","7995707","00095","2019-08-22","CCJ","NORMAL","EMENDA_PARCIAL","581","Jaques Wagner","Jaques Wagner","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador581.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/581","sen.jaqueswagner@senado.leg.br","PT","BA","Jaques Wagner","PT","PT"
"96","7995710","00096","2019-08-22","CCJ","NORMAL","EMENDA_PARCIAL","581","Jaques Wagner","Jaques Wagner","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador581.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/581","sen.jaqueswagner@senado.leg.br","PT","BA","Jaques Wagner","PT","PT"
"97","7995713","00097","2019-08-22","CCJ","NORMAL","EMENDA_PARCIAL","581","Jaques Wagner","Jaques Wagner","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador581.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/581","sen.jaqueswagner@senado.leg.br","PT","BA","Jaques Wagner","PT","PT"
"98","7995718","00098","2019-08-22","CCJ","NORMAL","EMENDA_PARCIAL","581","Jaques Wagner","Jaques Wagner","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador581.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/581","sen.jaqueswagner@senado.leg.br","PT","BA","Jaques Wagner","PT","PT"
"99","7995734","00099","2019-08-22","CCJ","NORMAL","EMENDA_PARCIAL","581","Jaques Wagner","Jaques Wagner","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador581.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/581","sen.jaqueswagner@senado.leg.br","PT","BA","Jaques Wagner","PT","PT"
"100","7995744","00100","2019-08-22","CCJ","NORMAL","EMENDA_PARCIAL","581","Jaques Wagner","Jaques Wagner","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador581.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/581","sen.jaqueswagner@senado.leg.br","PT","BA","Jaques Wagner","PT","PT"
"101","7995753","00101","2019-08-22","CCJ","NORMAL","EMENDA_PARCIAL","581","Jaques Wagner","Jaques Wagner","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador581.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/581","sen.jaqueswagner@senado.leg.br","PT","BA","Jaques Wagner","PT","PT"
"102","7995759","00102","2019-08-22","CCJ","NORMAL","EMENDA_PARCIAL","581","Jaques Wagner","Jaques Wagner","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador581.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/581","sen.jaqueswagner@senado.leg.br","PT","BA","Jaques Wagner","PT","PT"
"103","7995811","00103","2019-08-22","CCJ","NORMAL","EMENDA_PARCIAL","5533","Lasier Martins","Lasier Costa Martins","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5533.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5533","sen.lasiermartins@senado.leg.br","PODEMOS","RS","Lasier Martins","PODEMOS","PODEMOS"
"104","7996086","00104","2019-08-23","CCJ","NORMAL","EMENDA_PARCIAL","5008","Humberto Costa","Humberto Sérgio Costa Lima","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5008.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5008","sen.humbertocosta@senado.leg.br","PT","PE","Humberto Costa","PT","PT"
"105","7996092","00105","2019-08-23","CCJ","NORMAL","EMENDA_PARCIAL","5008","Humberto Costa","Humberto Sérgio Costa Lima","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5008.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5008","sen.humbertocosta@senado.leg.br","PT","PE","Humberto Costa","PT","PT"
"106","7996095","00106","2019-08-23","CCJ","NORMAL","EMENDA_PARCIAL","5008","Humberto Costa","Humberto Sérgio Costa Lima","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5008.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5008","sen.humbertocosta@senado.leg.br","PT","PE","Humberto Costa","PT","PT"
"107","7996098","00107","2019-08-23","CCJ","NORMAL","EMENDA_PARCIAL","5008","Humberto Costa","Humberto Sérgio Costa Lima","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5008.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5008","sen.humbertocosta@senado.leg.br","PT","PE","Humberto Costa","PT","PT"
"108","7996119","00108","2019-08-23","CCJ","NORMAL","EMENDA_PARCIAL","374","Paulo Rocha","Paulo Roberto Galvão da Rocha","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador374.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/374","sen.paulorocha@senado.leg.br","PT","PA","Paulo Rocha","PT","PT"
"109","7996122","00109","2019-08-23","CCJ","NORMAL","EMENDA_PARCIAL","374","Paulo Rocha","Paulo Roberto Galvão da Rocha","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador374.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/374","sen.paulorocha@senado.leg.br","PT","PA","Paulo Rocha","PT","PT"
"110","7996125","00110","2019-08-23","CCJ","NORMAL","EMENDA_PARCIAL","374","Paulo Rocha","Paulo Roberto Galvão da Rocha","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador374.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/374","sen.paulorocha@senado.leg.br","PT","PA","Paulo Rocha","PT","PT"
"111","7996128","00111","2019-08-23","CCJ","NORMAL","EMENDA_PARCIAL","374","Paulo Rocha","Paulo Roberto Galvão da Rocha","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador374.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/374","sen.paulorocha@senado.leg.br","PT","PA","Paulo Rocha","PT","PT"
"112","7996131","00112","2019-08-23","CCJ","NORMAL","EMENDA_PARCIAL","374","Paulo Rocha","Paulo Roberto Galvão da Rocha","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador374.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/374","sen.paulorocha@senado.leg.br","PT","PA","Paulo Rocha","PT","PT"
"113","7996134","00113","2019-08-23","CCJ","NORMAL","EMENDA_PARCIAL","374","Paulo Rocha","Paulo Roberto Galvão da Rocha","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador374.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/374","sen.paulorocha@senado.leg.br","PT","PA","Paulo Rocha","PT","PT"
"114","7996139","00114","2019-08-23","CCJ","NORMAL","EMENDA_PARCIAL","374","Paulo Rocha","Paulo Roberto Galvão da Rocha","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador374.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/374","sen.paulorocha@senado.leg.br","PT","PA","Paulo Rocha","PT","PT"
"115","7996142","00115","2019-08-23","CCJ","NORMAL","EMENDA_PARCIAL","374","Paulo Rocha","Paulo Roberto Galvão da Rocha","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador374.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/374","sen.paulorocha@senado.leg.br","PT","PA","Paulo Rocha","PT","PT"
"116","7996145","00116","2019-08-23","CCJ","NORMAL","EMENDA_PARCIAL","374","Paulo Rocha","Paulo Roberto Galvão da Rocha","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador374.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/374","sen.paulorocha@senado.leg.br","PT","PA","Paulo Rocha","PT","PT"
"117","7996148","00117","2019-08-23","CCJ","NORMAL","EMENDA_PARCIAL","374","Paulo Rocha","Paulo Roberto Galvão da Rocha","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador374.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/374","sen.paulorocha@senado.leg.br","PT","PA","Paulo Rocha","PT","PT"
"118","7996151","00118","2019-08-23","CCJ","NORMAL","EMENDA_PARCIAL","374","Paulo Rocha","Paulo Roberto Galvão da Rocha","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador374.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/374","sen.paulorocha@senado.leg.br","PT","PA","Paulo Rocha","PT","PT"
"119","7996157","00119","2019-08-23","CCJ","NORMAL","EMENDA_PARCIAL","374","Paulo Rocha","Paulo Roberto Galvão da Rocha","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador374.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/374","sen.paulorocha@senado.leg.br","PT","PA","Paulo Rocha","PT","PT"
"120","7996160","00120","2019-08-23","CCJ","NORMAL","EMENDA_PARCIAL","374","Paulo Rocha","Paulo Roberto Galvão da Rocha","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador374.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/374","sen.paulorocha@senado.leg.br","PT","PA","Paulo Rocha","PT","PT"
"121","7996163","00121","2019-08-23","CCJ","NORMAL","EMENDA_PARCIAL","374","Paulo Rocha","Paulo Roberto Galvão da Rocha","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador374.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/374","sen.paulorocha@senado.leg.br","PT","PA","Paulo Rocha","PT","PT"
"122","7996166","00122","2019-08-23","CCJ","NORMAL","EMENDA_PARCIAL","5895","Jorge Kajuru","Jorge Kajuru Reis da Costa Nasser","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5895.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5895","sen.jorgekajuru@senado.leg.br","PATRIOTA","GO","Jorge Kajuru","CIDADANIA","PATRIOTA"
"123","7996169","00123","2019-08-23","CCJ","NORMAL","EMENDA_PARCIAL","5895","Jorge Kajuru","Jorge Kajuru Reis da Costa Nasser","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5895.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5895","sen.jorgekajuru@senado.leg.br","PATRIOTA","GO","Jorge Kajuru","CIDADANIA","PATRIOTA"
"124","7996172","00124","2019-08-23","CCJ","NORMAL","EMENDA_PARCIAL","5895","Jorge Kajuru","Jorge Kajuru Reis da Costa Nasser","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5895.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5895","sen.jorgekajuru@senado.leg.br","PATRIOTA","GO","Jorge Kajuru","CIDADANIA","PATRIOTA"
"125","7996175","00125","2019-08-23","CCJ","NORMAL","EMENDA_PARCIAL","5895","Jorge Kajuru","Jorge Kajuru Reis da Costa Nasser","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5895.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5895","sen.jorgekajuru@senado.leg.br","PATRIOTA","GO","Jorge Kajuru","CIDADANIA","PATRIOTA"
"126","7996178","00126","2019-08-23","CCJ","NORMAL","EMENDA_PARCIAL","5008","Humberto Costa","Humberto Sérgio Costa Lima","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5008.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5008","sen.humbertocosta@senado.leg.br","PT","PE","Humberto Costa","PT","PT"
"127","7996196","00127","2019-08-23","CCJ","NORMAL","EMENDA_PARCIAL","5008","Humberto Costa","Humberto Sérgio Costa Lima","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5008.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5008","sen.humbertocosta@senado.leg.br","PT","PE","Humberto Costa","PT","PT"
